ID,ID_przejazdu,Data,Godzina,Miejsce,Typ,Odchyl_od_poprawnej_wartosci
1302,365,2001-02-07 00:00:01,07:46,409,Parking w niedozwolonym miejscu,1
1303,571,2001-11-30 00:00:01,13:29,745,Nieprzepisowa zmiana pasa ruchu,1
1304,667,2001-04-06 00:00:01,16:28,363,Jazda na zbyt wysokich obrotach,2000
1305,340,2001-03-11 00:00:01,22:20,776,Parking w niedozwolonym miejscu,1
1306,272,2001-07-13 00:00:01,13:18,710,Nieprzepisowa zmiana pasa ruchu,1
1307,52,2001-01-29 00:00:01,18:40,1000,Nieprzepisowa zmiana pasa ruchu,1
1308,34,2001-07-04 00:00:01,04:22,50,Nieprzepisowa zmiana pasa ruchu,1
1309,983,2001-05-25 00:00:01,12:43,260,Przekroczenie predkosci,50
1310,1467,2001-08-12 00:00:01,12:21,862,Niedostosowanie sie do znaku nakazu/zakazu,1
1311,775,2001-10-01 00:00:01,09:42,1299,Nieprzepisowa zmiana pasa ruchu,1
1312,736,2001-10-23 00:00:01,11:28,1359,Jazda na zbyt wysokich obrotach,3000
1313,723,2001-07-27 00:00:01,06:36,1395,Jazda na zbyt wysokich obrotach,1500
1314,778,2001-07-24 00:00:01,11:04,1256,Nieprzepisowa zmiana pasa ruchu,1
1315,739,2001-10-02 00:00:01,14:18,1472,Niedostosowanie sie do znaku nakazu/zakazu,1
1316,837,2001-01-10 00:00:01,14:01,730,Parking w niedozwolonym miejscu,1
1317,145,2001-05-07 00:00:01,20:19,301,Przekroczenie predkosci,20
1318,50,2001-01-10 00:00:01,23:02,39,Parking w niedozwolonym miejscu,1
1319,920,2001-11-07 00:00:01,03:47,1000,Niedostosowanie sie do znaku nakazu/zakazu,1
1320,699,2001-07-29 00:00:01,09:14,531,Gwaltowne hamowanie,1
1321,330,2001-10-15 00:00:01,09:30,1137,Gwaltowne hamowanie,1
1322,1080,2001-01-20 00:00:01,22:05,358,Jazda na zbyt wysokich obrotach,3000
1323,457,2001-05-03 00:00:01,00:55,152,Gwaltowne hamowanie,1
1324,1175,2001-08-29 00:00:01,00:52,1438,Gwaltowne hamowanie,1
1325,898,2001-09-17 00:00:01,18:16,909,Gwaltowne hamowanie,1
1326,60,2001-08-17 00:00:01,05:47,1063,Nieprzepisowa zmiana pasa ruchu,1
1327,1336,2001-12-07 00:00:01,06:49,1005,Parking w niedozwolonym miejscu,1
1328,7,2001-01-06 00:00:01,06:09,406,Gwaltowne hamowanie,1
1329,1296,2001-04-03 00:00:01,04:12,1121,Przekroczenie predkosci,20
1330,147,2001-06-24 00:00:01,23:38,207,Jazda na zbyt wysokich obrotach,1500
1331,648,2001-07-06 00:00:01,05:20,1288,Parking w niedozwolonym miejscu,1
1332,45,2001-08-23 00:00:01,16:08,715,Nieprzepisowa zmiana pasa ruchu,1
1333,146,2001-05-01 00:00:01,21:13,1022,Niedostosowanie sie do znaku nakazu/zakazu,1
1334,382,2001-02-08 00:00:01,04:58,65,Gwaltowne hamowanie,1
1335,413,2001-08-05 00:00:01,06:18,1140,Przekroczenie predkosci,10
1336,456,2001-11-08 00:00:01,20:38,1336,Nieprzepisowa zmiana pasa ruchu,1
1337,1354,2001-01-17 00:00:01,06:10,748,Nieprzepisowa zmiana pasa ruchu,1
1338,1335,2001-08-08 00:00:01,11:15,386,Przekroczenie predkosci,50
1339,212,2001-05-06 00:00:01,08:48,409,Nieprzepisowa zmiana pasa ruchu,1
1340,1354,2001-02-14 00:00:01,14:17,1036,Niedostosowanie sie do znaku nakazu/zakazu,1
1341,14,2001-11-25 00:00:01,07:39,1478,Jazda na zbyt wysokich obrotach,1000
1342,136,2001-11-13 00:00:01,16:39,343,Niedostosowanie sie do znaku nakazu/zakazu,1
1343,1041,2001-08-08 00:00:01,05:31,1458,Przekroczenie predkosci,10
1344,699,2001-08-10 00:00:01,23:17,362,Parking w niedozwolonym miejscu,1
1345,1009,2001-01-12 00:00:01,03:34,876,Gwaltowne hamowanie,1
1346,322,2001-09-12 00:00:01,13:46,1289,Gwaltowne hamowanie,1
1347,1453,2001-05-26 00:00:01,09:50,1241,Jazda na zbyt wysokich obrotach,3000
1348,1315,2001-09-03 00:00:01,02:26,704,Parking w niedozwolonym miejscu,1
1349,432,2001-01-08 00:00:01,11:36,913,Parking w niedozwolonym miejscu,1
1350,635,2001-02-28 00:00:01,02:57,61,Parking w niedozwolonym miejscu,1
1351,123,2001-10-25 00:00:01,22:44,616,Parking w niedozwolonym miejscu,1
1352,1276,2001-07-22 00:00:01,08:26,758,Niedostosowanie sie do znaku nakazu/zakazu,1
1353,459,2001-05-07 00:00:01,06:38,100,Nieprzepisowa zmiana pasa ruchu,1
1354,1394,2001-10-10 00:00:01,05:52,1362,Gwaltowne hamowanie,1
1355,37,2001-10-03 00:00:01,03:02,1481,Gwaltowne hamowanie,1
1356,1288,2001-01-15 00:00:01,12:43,752,Niedostosowanie sie do znaku nakazu/zakazu,1
1357,607,2001-03-16 00:00:01,03:38,1082,Parking w niedozwolonym miejscu,1
1358,462,2001-05-17 00:00:01,20:37,539,Gwaltowne hamowanie,1
1359,621,2001-11-29 00:00:01,20:46,1460,Gwaltowne hamowanie,1
1360,1166,2001-05-29 00:00:01,18:03,47,Niedostosowanie sie do znaku nakazu/zakazu,1
1361,911,2001-03-09 00:00:01,13:29,1364,Nieprzepisowa zmiana pasa ruchu,1
1362,1031,2001-04-14 00:00:01,05:27,450,Parking w niedozwolonym miejscu,1
1363,1061,2001-07-11 00:00:01,10:47,1281,Nieprzepisowa zmiana pasa ruchu,1
1364,470,2001-07-31 00:00:01,19:03,315,Gwaltowne hamowanie,1
1365,557,2001-09-08 00:00:01,20:10,686,Jazda na zbyt wysokich obrotach,1500
1366,202,2001-05-12 00:00:01,22:16,764,Gwaltowne hamowanie,1
1367,984,2001-05-11 00:00:01,02:27,1432,Niedostosowanie sie do znaku nakazu/zakazu,1
1368,451,2001-02-05 00:00:01,06:12,758,Jazda na zbyt wysokich obrotach,2000
1369,659,2001-02-24 00:00:01,01:59,493,Niedostosowanie sie do znaku nakazu/zakazu,1
1370,1355,2001-01-17 00:00:01,13:07,672,Jazda na zbyt wysokich obrotach,1000
1371,430,2001-11-25 00:00:01,05:00,9,Przekroczenie predkosci,50
1372,336,2001-02-12 00:00:01,01:51,1349,Nieprzepisowa zmiana pasa ruchu,1
1373,776,2001-06-09 00:00:01,15:32,73,Gwaltowne hamowanie,1
1374,659,2001-01-21 00:00:01,11:24,1230,Nieprzepisowa zmiana pasa ruchu,1
1375,698,2001-03-01 00:00:01,14:45,898,Przekroczenie predkosci,50
1376,420,2001-01-06 00:00:01,15:05,1098,Przekroczenie predkosci,50
1377,1225,2001-08-16 00:00:01,09:29,1411,Gwaltowne hamowanie,1
1378,496,2001-10-09 00:00:01,18:06,882,Gwaltowne hamowanie,1
1379,854,2001-10-10 00:00:01,19:54,228,Przekroczenie predkosci,30
1380,1147,2001-12-11 00:00:01,00:28,764,Parking w niedozwolonym miejscu,1
1381,63,2001-04-06 00:00:01,18:36,1403,Parking w niedozwolonym miejscu,1
1382,1234,2001-12-19 00:00:01,07:54,1161,Nieprzepisowa zmiana pasa ruchu,1
1383,1146,2001-09-08 00:00:01,05:13,90,Nieprzepisowa zmiana pasa ruchu,1
1384,482,2001-07-20 00:00:01,17:29,973,Przekroczenie predkosci,20
1385,45,2001-05-20 00:00:01,04:13,614,Gwaltowne hamowanie,1
1386,243,2001-03-28 00:00:01,20:48,341,Niedostosowanie sie do znaku nakazu/zakazu,1
1387,285,2001-12-30 00:00:01,18:05,558,Jazda na zbyt wysokich obrotach,2500
1388,1172,2001-12-07 00:00:01,11:59,619,Nieprzepisowa zmiana pasa ruchu,1
1389,617,2001-07-26 00:00:01,06:40,1031,Gwaltowne hamowanie,1
1390,209,2001-03-13 00:00:01,09:30,1436,Nieprzepisowa zmiana pasa ruchu,1
1391,54,2001-09-08 00:00:01,23:45,1183,Parking w niedozwolonym miejscu,1
1392,1430,2001-05-12 00:00:01,14:58,1036,Nieprzepisowa zmiana pasa ruchu,1
1393,545,2001-06-14 00:00:01,16:11,1066,Gwaltowne hamowanie,1
1394,456,2001-08-17 00:00:01,22:05,378,Parking w niedozwolonym miejscu,1
1395,414,2001-02-13 00:00:01,13:53,1133,Niedostosowanie sie do znaku nakazu/zakazu,1
1396,790,2001-06-04 00:00:01,17:55,776,Parking w niedozwolonym miejscu,1
1397,1392,2001-05-22 00:00:01,12:49,567,Gwaltowne hamowanie,1
1398,1456,2001-07-24 00:00:01,11:23,373,Niedostosowanie sie do znaku nakazu/zakazu,1
1399,43,2001-05-04 00:00:01,20:31,50,Parking w niedozwolonym miejscu,1
1400,741,2001-07-15 00:00:01,06:29,272,Przekroczenie predkosci,30
1401,134,2001-12-12 00:00:01,13:35,1482,Parking w niedozwolonym miejscu,1
1402,1490,2001-03-23 00:00:01,00:30,926,Niedostosowanie sie do znaku nakazu/zakazu,1
1403,1356,2001-08-31 00:00:01,21:28,120,Parking w niedozwolonym miejscu,1
1404,463,2001-06-12 00:00:01,22:03,1447,Nieprzepisowa zmiana pasa ruchu,1
1405,319,2001-01-30 00:00:01,12:40,605,Niedostosowanie sie do znaku nakazu/zakazu,1
1406,614,2001-05-03 00:00:01,08:57,15,Gwaltowne hamowanie,1
1407,1495,2001-01-05 00:00:01,19:26,245,Parking w niedozwolonym miejscu,1
1408,128,2001-07-26 00:00:01,11:57,1403,Jazda na zbyt wysokich obrotach,3000
1409,180,2001-08-01 00:00:01,00:58,937,Jazda na zbyt wysokich obrotach,2000
1410,1013,2001-07-01 00:00:01,16:20,929,Nieprzepisowa zmiana pasa ruchu,1
1411,430,2001-02-02 00:00:01,12:01,624,Jazda na zbyt wysokich obrotach,2000
1412,1242,2001-06-28 00:00:01,05:29,390,Niedostosowanie sie do znaku nakazu/zakazu,1
1413,229,2001-11-08 00:00:01,17:55,390,Jazda na zbyt wysokich obrotach,2500
1414,790,2001-07-06 00:00:01,09:12,238,Parking w niedozwolonym miejscu,1
1415,1456,2001-10-13 00:00:01,15:59,231,Jazda na zbyt wysokich obrotach,2000
1416,1297,2001-03-17 00:00:01,15:49,845,Nieprzepisowa zmiana pasa ruchu,1
1417,758,2001-08-08 00:00:01,13:16,945,Nieprzepisowa zmiana pasa ruchu,1
1418,684,2001-01-07 00:00:01,02:55,585,Przekroczenie predkosci,30
1419,1185,2001-03-27 00:00:01,11:04,313,Parking w niedozwolonym miejscu,1
1420,1240,2001-08-25 00:00:01,11:27,76,Gwaltowne hamowanie,1
1421,1340,2001-04-18 00:00:01,11:13,1338,Gwaltowne hamowanie,1
1422,370,2001-06-28 00:00:01,15:00,463,Niedostosowanie sie do znaku nakazu/zakazu,1
1423,853,2001-08-11 00:00:01,09:00,1445,Parking w niedozwolonym miejscu,1
1424,1053,2001-02-03 00:00:01,18:49,256,Przekroczenie predkosci,40
1425,680,2001-07-10 00:00:01,07:41,453,Nieprzepisowa zmiana pasa ruchu,1
1426,1080,2001-04-11 00:00:01,01:36,427,Niedostosowanie sie do znaku nakazu/zakazu,1
1427,32,2001-03-15 00:00:01,20:51,1351,Niedostosowanie sie do znaku nakazu/zakazu,1
1428,831,2001-06-16 00:00:01,05:54,155,Jazda na zbyt wysokich obrotach,2000
1429,865,2001-04-24 00:00:01,11:19,471,Niedostosowanie sie do znaku nakazu/zakazu,1
1430,973,2001-11-14 00:00:01,10:30,600,Parking w niedozwolonym miejscu,1
1431,858,2001-03-04 00:00:01,08:36,484,Parking w niedozwolonym miejscu,1
1432,1202,2001-11-22 00:00:01,15:13,1277,Przekroczenie predkosci,40
1433,1403,2001-08-14 00:00:01,08:06,1489,Nieprzepisowa zmiana pasa ruchu,1
1434,620,2001-11-18 00:00:01,00:18,123,Niedostosowanie sie do znaku nakazu/zakazu,1
1435,438,2001-11-04 00:00:01,23:45,170,Przekroczenie predkosci,10
1436,949,2001-03-27 00:00:01,17:37,222,Parking w niedozwolonym miejscu,1
1437,1217,2001-09-01 00:00:01,05:01,1107,Nieprzepisowa zmiana pasa ruchu,1
1438,122,2001-10-02 00:00:01,05:56,991,Niedostosowanie sie do znaku nakazu/zakazu,1
1439,446,2001-08-04 00:00:01,02:11,793,Gwaltowne hamowanie,1
1440,1358,2001-02-28 00:00:01,17:58,1436,Przekroczenie predkosci,30
1441,473,2001-06-27 00:00:01,20:51,131,Niedostosowanie sie do znaku nakazu/zakazu,1
1442,27,2001-02-19 00:00:01,07:29,528,Przekroczenie predkosci,10
1443,1385,2001-04-21 00:00:01,10:21,1477,Nieprzepisowa zmiana pasa ruchu,1
1444,1026,2001-03-19 00:00:01,07:26,913,Gwaltowne hamowanie,1
1445,814,2001-07-25 00:00:01,17:16,282,Nieprzepisowa zmiana pasa ruchu,1
1446,544,2001-08-10 00:00:01,21:26,41,Niedostosowanie sie do znaku nakazu/zakazu,1
1447,61,2001-08-13 00:00:01,07:17,1053,Niedostosowanie sie do znaku nakazu/zakazu,1
1448,108,2001-06-25 00:00:01,19:59,40,Przekroczenie predkosci,40
1449,676,2001-12-10 00:00:01,20:39,1244,Parking w niedozwolonym miejscu,1
1450,892,2001-03-08 00:00:01,14:58,867,Jazda na zbyt wysokich obrotach,2500
1451,768,2001-06-06 00:00:01,05:22,1062,Parking w niedozwolonym miejscu,1
1452,1469,2001-05-30 00:00:01,22:46,146,Parking w niedozwolonym miejscu,1
1453,1486,2001-02-24 00:00:01,13:56,315,Niedostosowanie sie do znaku nakazu/zakazu,1
1454,1465,2001-03-23 00:00:01,21:09,322,Jazda na zbyt wysokich obrotach,2500
1455,861,2001-10-05 00:00:01,04:15,544,Parking w niedozwolonym miejscu,1
1456,546,2001-04-16 00:00:01,15:56,527,Nieprzepisowa zmiana pasa ruchu,1
1457,189,2001-07-14 00:00:01,01:01,1257,Niedostosowanie sie do znaku nakazu/zakazu,1
1458,460,2001-04-17 00:00:01,07:42,333,Parking w niedozwolonym miejscu,1
1459,146,2001-09-14 00:00:01,10:21,223,Gwaltowne hamowanie,1
1460,48,2001-02-08 00:00:01,13:41,602,Przekroczenie predkosci,20
1461,837,2001-04-03 00:00:01,01:41,1226,Parking w niedozwolonym miejscu,1
1462,1301,2001-01-28 00:00:01,18:39,136,Parking w niedozwolonym miejscu,1
1463,42,2001-01-13 00:00:01,11:25,481,Nieprzepisowa zmiana pasa ruchu,1
1464,125,2001-10-03 00:00:01,21:04,611,Nieprzepisowa zmiana pasa ruchu,1
1465,822,2001-09-02 00:00:01,12:30,284,Niedostosowanie sie do znaku nakazu/zakazu,1
1466,386,2001-05-21 00:00:01,01:57,977,Parking w niedozwolonym miejscu,1
1467,1452,2001-08-25 00:00:01,05:30,192,Nieprzepisowa zmiana pasa ruchu,1
1468,376,2001-04-28 00:00:01,06:32,100,Przekroczenie predkosci,20
1469,708,2001-09-24 00:00:01,16:51,641,Nieprzepisowa zmiana pasa ruchu,1
1470,507,2001-03-11 00:00:01,21:21,347,Jazda na zbyt wysokich obrotach,3000
1471,872,2001-11-29 00:00:01,09:03,787,Przekroczenie predkosci,30
1472,311,2001-10-31 00:00:01,03:54,1463,Nieprzepisowa zmiana pasa ruchu,1
1473,935,2001-03-28 00:00:01,14:42,836,Przekroczenie predkosci,50
1474,700,2001-08-24 00:00:01,08:41,448,Gwaltowne hamowanie,1
1475,1464,2001-04-05 00:00:01,23:08,12,Jazda na zbyt wysokich obrotach,1500
1476,326,2001-02-28 00:00:01,21:39,1221,Jazda na zbyt wysokich obrotach,1000
1477,1462,2001-11-21 00:00:01,16:42,150,Niedostosowanie sie do znaku nakazu/zakazu,1
1478,1389,2001-11-30 00:00:01,21:20,292,Parking w niedozwolonym miejscu,1
1479,117,2001-10-11 00:00:01,09:27,571,Przekroczenie predkosci,30
1480,247,2001-11-22 00:00:01,19:11,22,Niedostosowanie sie do znaku nakazu/zakazu,1
1481,1416,2001-08-30 00:00:01,23:43,75,Parking w niedozwolonym miejscu,1
1482,511,2001-07-07 00:00:01,12:49,222,Nieprzepisowa zmiana pasa ruchu,1
1483,449,2001-07-27 00:00:01,03:47,415,Gwaltowne hamowanie,1
1484,1170,2001-06-21 00:00:01,14:22,950,Gwaltowne hamowanie,1
1485,213,2001-04-22 00:00:01,19:52,389,Jazda na zbyt wysokich obrotach,1500
1486,521,2001-10-22 00:00:01,00:00,1330,Jazda na zbyt wysokich obrotach,1500
1487,646,2001-12-31 00:00:01,15:55,672,Niedostosowanie sie do znaku nakazu/zakazu,1
1488,759,2001-04-24 00:00:01,15:12,511,Gwaltowne hamowanie,1
1489,495,2001-01-20 00:00:01,00:05,841,Przekroczenie predkosci,50
1490,349,2001-10-05 00:00:01,07:01,984,Niedostosowanie sie do znaku nakazu/zakazu,1
1491,220,2001-05-15 00:00:01,15:36,100,Jazda na zbyt wysokich obrotach,2000
1492,613,2001-07-23 00:00:01,07:11,133,Niedostosowanie sie do znaku nakazu/zakazu,1
1493,108,2001-02-03 00:00:01,04:49,126,Parking w niedozwolonym miejscu,1
1494,754,2001-02-15 00:00:01,17:44,336,Jazda na zbyt wysokich obrotach,2500
1495,708,2001-09-19 00:00:01,15:46,480,Gwaltowne hamowanie,1
1496,400,2001-08-26 00:00:01,12:01,1129,Niedostosowanie sie do znaku nakazu/zakazu,1
1497,872,2001-04-17 00:00:01,23:15,995,Nieprzepisowa zmiana pasa ruchu,1
1498,1456,2002-01-01 00:00:01,09:26,975,Niedostosowanie sie do znaku nakazu/zakazu,1
1499,1436,2001-06-02 00:00:01,05:34,243,Niedostosowanie sie do znaku nakazu/zakazu,1
1500,1390,2001-04-13 00:00:01,12:59,1090,Gwaltowne hamowanie,1
